alert_id,alert_date,alert_type,severity,business_area,entity_id,entity_name,metric_name,actual_value,expected_value,difference_value,difference_percentage,alert_description,recommended_action,created_at
1226,,SELLER_PERFORMANCE_RISK,high,seller_operations,9a208dee8f95cfdf00760c4d627828ec,"belford roxo, RJ",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1225,,SELLER_PERFORMANCE_RISK,high,seller_operations,9996ae921c50e8dff411ac69c0b4bb8b,"tupa, SP",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1224,,SELLER_PERFORMANCE_RISK,high,seller_operations,98e164d549402270247f3c96a1a158ef,"sao paulo, SP",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1223,,SELLER_PERFORMANCE_RISK,high,seller_operations,984c273121e743dd14767befe6cb17f5,"americana, SP",seller_risk_level,100.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1222,,SELLER_PERFORMANCE_RISK,high,seller_operations,973f21788dfab357250f69a8dcb7ddee,"claudio, MG",seller_risk_level,33.33,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1221,,SELLER_PERFORMANCE_RISK,high,seller_operations,96f7c797de9ca20efbe14545bed63eec,"cravinhos, SP",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1220,,SELLER_PERFORMANCE_RISK,high,seller_operations,961dff0a659b4561334372337dd897d9,"rio de janeiro, RJ",seller_risk_level,50.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1219,,SELLER_PERFORMANCE_RISK,high,seller_operations,95b293867b5862941c9cd74f756a3c68,"sao paulo, SP",seller_risk_level,44.44,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1218,,SELLER_PERFORMANCE_RISK,high,seller_operations,9599519be538b98748162a2b48248960,"sao paulo, SP",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1217,,SELLER_PERFORMANCE_RISK,high,seller_operations,9591fc341b1bfb7ef561e2968ec6e011,"sao paulo, SP",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1216,,SELLER_PERFORMANCE_RISK,high,seller_operations,9539213aa8e023c01937bef95dc006da,"sao paulo, SP",seller_risk_level,33.33,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1215,,SELLER_PERFORMANCE_RISK,high,seller_operations,9523fb39dd240aa958e040f8183d64f3,"sao paulo, SP",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1214,,SELLER_PERFORMANCE_RISK,high,seller_operations,94165aea8a35c3c21499cbcae239b16c,"uberlandia, MG",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1213,,SELLER_PERFORMANCE_RISK,high,seller_operations,933446e9a59dece7ae9175103820ca8f,"curitiba, PR",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1212,,SELLER_PERFORMANCE_RISK,high,seller_operations,92c8bc6e8f925792247656fed09aad65,"sao paulo, SP",seller_risk_level,33.33,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1211,,SELLER_PERFORMANCE_RISK,high,seller_operations,92992bec39dde5766f590d3b1f46d465,"sao paulo, SP",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1210,,SELLER_PERFORMANCE_RISK,high,seller_operations,913fd0ebba70bb919f7254a02239173c,"blumenau, SC",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1209,,SELLER_PERFORMANCE_RISK,high,seller_operations,90d4125885ab6c86e8820a722be71974,"taboao da serra, SP",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1208,,SELLER_PERFORMANCE_RISK,high,seller_operations,8ff38bc3969e67c36c48343a07090f66,"sao paulo, SP",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1207,,SELLER_PERFORMANCE_RISK,high,seller_operations,8fec2e460530482132c436cfb5439925,"laranjal paulista, SP",seller_risk_level,60.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1206,,SELLER_PERFORMANCE_RISK,high,seller_operations,8fbe2ee446b97e128471be4ce983dc0d,"sorocaba, SP",seller_risk_level,33.33,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1205,,SELLER_PERFORMANCE_RISK,high,seller_operations,8e670472e453ba34a379331513d6aab1,"juiz de fora, MG",seller_risk_level,100.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1204,,SELLER_PERFORMANCE_RISK,high,seller_operations,8e4f041ff58e7845456d3482524014b3,"porto alegre, RS",seller_risk_level,50.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1203,,SELLER_PERFORMANCE_RISK,high,seller_operations,8e29d051f810eb22959ede205b462b9f,"mirassol, SP",seller_risk_level,50.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1202,,SELLER_PERFORMANCE_RISK,high,seller_operations,8d92f3ea807b89465643c219455e7369,"sao paulo, SP",seller_risk_level,87.5,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1201,,SELLER_PERFORMANCE_RISK,high,seller_operations,8d899e15a5925f097cca50faa49b15e3,"sao roque, SP",seller_risk_level,60.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1200,,SELLER_PERFORMANCE_RISK,high,seller_operations,8cf21434553b02cbd37c0bbd07e041b0,"sao jose, SC",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1199,,SELLER_PERFORMANCE_RISK,high,seller_operations,8ccf3cf69651cc1d8a02c8bfaf3b8568,"rio claro, SP",seller_risk_level,50.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1198,,SELLER_PERFORMANCE_RISK,high,seller_operations,8c3b533c63cca56240f94f1e3a6b18ef,"belo horizonte, MG",seller_risk_level,50.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1197,,SELLER_PERFORMANCE_RISK,high,seller_operations,8bd0e3abda539b9479c4b44a691be1ec,"tres de maio, RS",seller_risk_level,28.57,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1196,,SELLER_PERFORMANCE_RISK,high,seller_operations,8a43128d7f9a3db592b866e6861a6cce,"sao paulo, SP",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1195,,SELLER_PERFORMANCE_RISK,high,seller_operations,8a40ae794fa3f9892cee24bd5af0488b,"curitiba, PR",seller_risk_level,33.33,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1194,,SELLER_PERFORMANCE_RISK,high,seller_operations,8a207b6080964f3c1fc9d35bd6096ba4,"jaci, SP",seller_risk_level,33.33,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1193,,SELLER_PERFORMANCE_RISK,high,seller_operations,88ef59b51bdaa941d10a853429f2b6ce,"guaratuba, PR",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1192,,SELLER_PERFORMANCE_RISK,high,seller_operations,88af55b4a7ca402b27df16f7c7c9b5d2,"taboao da serra, SP",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1191,,SELLER_PERFORMANCE_RISK,high,seller_operations,88ae906ea2acf6971f26c3e8b7cb4357,"sao paulo, SP",seller_risk_level,33.33,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1190,,SELLER_PERFORMANCE_RISK,high,seller_operations,880eda903e719a5f179f7e9fceb3a69d,"ipua, SP",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1189,,SELLER_PERFORMANCE_RISK,high,seller_operations,87f3e35268860433e13d577825aada95,"bom jesus dos perdoes, SP",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1188,,SELLER_PERFORMANCE_RISK,high,seller_operations,8759e7aedd644f487315e5860962f162,"santo andre, SP",seller_risk_level,33.33,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1187,,SELLER_PERFORMANCE_RISK,high,seller_operations,86649b1632b1c0e6c0bcb2c90a8b75d8,"medianeira, PR",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1186,,SELLER_PERFORMANCE_RISK,high,seller_operations,8629a7efec1aab257e58cda559f03ba7,"goiania, GO",seller_risk_level,100.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1185,,SELLER_PERFORMANCE_RISK,high,seller_operations,85ecf03781da592876b7844acc1b729f,"sao paulo, SP",seller_risk_level,50.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1184,,SELLER_PERFORMANCE_RISK,high,seller_operations,8501d82f68d23148b6d78bb7c4a42037,"blumenau, SC",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1183,,SELLER_PERFORMANCE_RISK,high,seller_operations,83d7070a0b9a8b4625fa8682b819fabb,"cotia, SP",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1182,,SELLER_PERFORMANCE_RISK,high,seller_operations,835f0f7810c76831d6c7d24c7a646d4d,"sao paulo, SP",seller_risk_level,30.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1181,,SELLER_PERFORMANCE_RISK,high,seller_operations,821fb029fc6e495ca4f08a35d51e53a5,"sao paulo, SP",seller_risk_level,31.03,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1180,,SELLER_PERFORMANCE_RISK,high,seller_operations,8132b9bd16876e1b0f8808d43825dd48,"florianopolis, SC",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1179,,SELLER_PERFORMANCE_RISK,high,seller_operations,80ceebb4ee9b31afb6c6a916a574a1e2,"londrina, PR",seller_risk_level,100.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1178,,SELLER_PERFORMANCE_RISK,high,seller_operations,7fdb0720c8d7c9075538b365dc8c3a22,"toledo, PR",seller_risk_level,10.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1177,,SELLER_PERFORMANCE_RISK,high,seller_operations,7f152321c60a266edc53af1925ef96c1,"criciuma, SC",seller_risk_level,30.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1176,,SELLER_PERFORMANCE_RISK,high,seller_operations,7e959205cebc10adefcb331f934238a4,"sao paulo, SP",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1175,,SELLER_PERFORMANCE_RISK,high,seller_operations,7e3dde9ffba72d5340f9aaf09b4424be,"cambe, PR",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1174,,SELLER_PERFORMANCE_RISK,high,seller_operations,7d484ca289afaac6bf5fc6a1e96d2226,"campo grande, MS",seller_risk_level,50.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1173,,SELLER_PERFORMANCE_RISK,high,seller_operations,7caa63f175b1cecbfaadd8b5ab9998c7,"sao paulo, SP",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1172,,SELLER_PERFORMANCE_RISK,high,seller_operations,7c4adcc13272c0e26fa23aac642adb7b,"sao goncalo, RJ",seller_risk_level,50.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1171,,SELLER_PERFORMANCE_RISK,high,seller_operations,7c462184585ae80bd6e5774c62ce50f2,"campinas, SP",seller_risk_level,100.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1170,,SELLER_PERFORMANCE_RISK,high,seller_operations,7a188843479798ca813108fa7b959286,"sao paulo, SP",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1169,,SELLER_PERFORMANCE_RISK,high,seller_operations,7a073a40a9d3f1fee8bc45670ea1e909,"londrina, PR",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1168,,SELLER_PERFORMANCE_RISK,high,seller_operations,79ee721b6f766066a80264402548d359,"bauru, SP",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1167,,SELLER_PERFORMANCE_RISK,high,seller_operations,7994081388d55b9cf976c050653dd359,"sao paulo, SP",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1166,,SELLER_PERFORMANCE_RISK,high,seller_operations,791cfcfe22fe4a771ece27f90017da92,"ribeirao preto, SP",seller_risk_level,50.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1165,,SELLER_PERFORMANCE_RISK,high,seller_operations,781a66c0d89e30814d49fe8b5e14cd07,"campinas, SP",seller_risk_level,100.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1164,,SELLER_PERFORMANCE_RISK,high,seller_operations,77dcbb67ccb3659bd58eaf5661560a30,"lajeado, RS",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1163,,SELLER_PERFORMANCE_RISK,high,seller_operations,76de363de16dacc923eec8daf91df504,"xaxim, SC",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1162,,SELLER_PERFORMANCE_RISK,high,seller_operations,76d336555bb25f3165d2f0d6da719c40,"sorocaba, SP",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1161,,SELLER_PERFORMANCE_RISK,high,seller_operations,762ed976527cddf02787edba70fffa2a,"londrina, PR",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1160,,SELLER_PERFORMANCE_RISK,high,seller_operations,749e7cdabbaf72f16677859e27874ba5,"guarulhos, SP",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1159,,SELLER_PERFORMANCE_RISK,high,seller_operations,747c1cdcd1737dcfbd1547f6eb6f2cf3,"ibitinga, SP",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1158,,SELLER_PERFORMANCE_RISK,high,seller_operations,7210cd29727d674c00741e5e387b3ccd,"sao paulo, SP",seller_risk_level,30.77,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1157,,SELLER_PERFORMANCE_RISK,high,seller_operations,714b9a1332840f257b49f476bea4e341,"monte alto, SP",seller_risk_level,33.33,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1156,,SELLER_PERFORMANCE_RISK,high,seller_operations,71271995e85f5b8530be99ed54a91b89,"porto alegre, RS",seller_risk_level,12.5,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1155,,SELLER_PERFORMANCE_RISK,high,seller_operations,70125af26c2d6d4ef401a1d02ae7701f,"goiania, GO",seller_risk_level,50.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1154,,SELLER_PERFORMANCE_RISK,high,seller_operations,700f03c207639c22d933381ff60b35c2,"barretos, SP",seller_risk_level,50.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1153,,SELLER_PERFORMANCE_RISK,high,seller_operations,6f1a1263039c76e68f40a8e536b1da6a,"sao paulop, SP",seller_risk_level,14.29,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1152,,SELLER_PERFORMANCE_RISK,high,seller_operations,6ee85be3693ed79a8e80718743d80655,"sao paulo, SP",seller_risk_level,15.38,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1151,,SELLER_PERFORMANCE_RISK,high,seller_operations,6e85dc5ecd97a61094b89b046a509d8e,"marapoama, SP",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1150,,SELLER_PERFORMANCE_RISK,high,seller_operations,6e2d3e2dc84fb30f6078f39dd3bddd6f,"colombo, PR",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1149,,SELLER_PERFORMANCE_RISK,high,seller_operations,6dc9bec584588412a6a338830946a3e4,"sao paulo, SP",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1148,,SELLER_PERFORMANCE_RISK,high,seller_operations,6d04126aba80df143fd038e711b8fd96,"rio de janeiro, RJ",seller_risk_level,100.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1147,,SELLER_PERFORMANCE_RISK,high,seller_operations,6cf476a4ca74498db55cbccdaa9dcfb6,"sao paulo, SP",seller_risk_level,42.86,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1146,,SELLER_PERFORMANCE_RISK,high,seller_operations,6bef34c5be6f2bbd70aa5165f6df94b1,"timbo, SC",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1145,,SELLER_PERFORMANCE_RISK,high,seller_operations,685b870da5b52a710782c9c0fefbeb5b,"sao bernardo do campo, SP",seller_risk_level,100.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1144,,SELLER_PERFORMANCE_RISK,high,seller_operations,67e43d802fde8cfd3f9580124f8167d1,"guarulhos, SP",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1143,,SELLER_PERFORMANCE_RISK,high,seller_operations,66d5ae34537110d3affc56174dad2b2f,"sao jose do rio preto, SP",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1142,,SELLER_PERFORMANCE_RISK,high,seller_operations,6614814a00d344b846ae209f95ee7e3f,"macatuba, SP",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1141,,SELLER_PERFORMANCE_RISK,high,seller_operations,6576fd3e23c88f0e5d4d23f39bba0542,"taboao da serra, SP",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1140,,SELLER_PERFORMANCE_RISK,high,seller_operations,6524b847b982cd56bb5d4b02b776ee42,"campinas, SP",seller_risk_level,100.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1139,,SELLER_PERFORMANCE_RISK,high,seller_operations,64b87978a11c1ea7501a89eabe8c2c1a,"presidente bernardes, SP",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1138,,SELLER_PERFORMANCE_RISK,high,seller_operations,63bc58679c44e8a998792119fd7ad23e,"sao paulo, SP",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1137,,SELLER_PERFORMANCE_RISK,high,seller_operations,63704069d9bd3a75c1cf59babe56004a,"jundiai, SP",seller_risk_level,100.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1136,,SELLER_PERFORMANCE_RISK,high,seller_operations,633ecdf879b94b5337cca303328e4a25,"sao paulo, SP",seller_risk_level,66.67,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1135,,SELLER_PERFORMANCE_RISK,high,seller_operations,62d977e2b2aee830de3e039a28490d12,"curitiba, PR",seller_risk_level,0.0,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
1134,,SELLER_PERFORMANCE_RISK,high,seller_operations,62760d278921b5f352461620d68a9cee,"salto, SP",seller_risk_level,33.33,15.0,,,Seller shows high operational risk based on delivery delays or low review scores.,"Review seller SLA performance, delivery process, customer reviews, and fulfilment reliability.",2026-07-05 19:52:08
